precision	recall	threshold	method
3.79912188396	99.7142857143	0.298	dann
3.8002250372	99.7142857143	0.299	dann
3.80105282265	99.7142857143	0.3	dann
3.8038147139	99.7142857143	0.301	dann
3.8046440641	99.7142857143	0.302	dann
3.80519716518	99.7142857143	0.303	dann
3.80616547913	99.7142857143	0.304	dann
3.80699585485	99.7142857143	0.305	dann
3.80810358624	99.7142857143	0.306	dann
3.80879624577	99.7142857143	0.307	dann
3.80682024966	99.619047619	0.308	dann
3.80806756954	99.619047619	0.309	dann
3.81000947039	99.619047619	0.31	dann
3.81139775543	99.619047619	0.311	dann
3.81320403923	99.619047619	0.312	dann
3.81108679796	99.5238095238	0.313	dann
3.80952380952	99.4285714286	0.314	dann
3.81077529566	99.4285714286	0.315	dann
3.80921076659	99.3333333333	0.316	dann
3.81074168798	99.3333333333	0.317	dann
3.81213450292	99.3333333333	0.318	dann
3.81338890717	99.3333333333	0.319	dann
3.81478365824	99.3333333333	0.32	dann
3.81603980682	99.3333333333	0.321	dann
3.81391603528	99.2380952381	0.322	dann
3.81573165373	99.2380952381	0.323	dann
3.81318681319	99.1428571429	0.324	dann
3.81472388142	99.1428571429	0.325	dann
3.8157026611	99.1428571429	0.326	dann
3.81738173817	99.1428571429	0.327	dann
3.82004330116	99.1428571429	0.328	dann
3.81777467788	99.0476190476	0.329	dann
3.81917667364	99.0476190476	0.33	dann
3.8205796995	99.0476190476	0.331	dann
3.82268617217	99.0476190476	0.332	dann
3.82069574171	98.9523809524	0.333	dann
3.82182005444	98.9523809524	0.334	dann
3.82294502907	98.9523809524	0.335	dann
3.82519696635	98.9523809524	0.336	dann
3.82773356911	98.9523809524	0.337	dann
3.824754044	98.8571428571	0.338	dann
3.82743362832	98.8571428571	0.339	dann
3.82884544449	98.8571428571	0.34	dann
3.83082373782	98.8571428571	0.341	dann
3.83223805656	98.8571428571	0.342	dann
3.82981866529	98.7619047619	0.343	dann
3.82796334614	98.6666666667	0.344	dann
3.82994454713	98.6666666667	0.345	dann
3.82837063066	98.5714285714	0.346	dann
3.82936214296	98.5714285714	0.347	dann
3.82764492485	98.4761904762	0.348	dann
3.82892057026	98.4761904762	0.349	dann
3.83076467101	98.4761904762	0.35	dann
3.83317886932	98.4761904762	0.351	dann
3.83474261979	98.4761904762	0.352	dann
3.83630764664	98.4761904762	0.353	dann
3.83872883873	98.4761904762	0.354	dann
3.84015449751	98.4761904762	0.355	dann
3.84172394576	98.4761904762	0.356	dann
3.83685912927	98.2857142857	0.357	dann
3.83800066942	98.2857142857	0.358	dann
3.84128638428	98.2857142857	0.359	dann
3.8431460172	98.2857142857	0.36	dann
3.83784186601	98.0952380952	0.361	dann
3.83998806994	98.0952380952	0.362	dann
3.83812010444	98.0	0.363	dann
3.84026870685	98.0	0.364	dann
3.84184587814	98.0	0.365	dann
3.84457313656	98.0	0.366	dann
3.8473042698	98.0	0.367	dann
3.84931916804	98.0	0.368	dann
3.85220125786	98.0	0.369	dann
3.8547988312	98.0	0.37	dann
3.85768913549	98.0	0.371	dann
3.85971492873	98.0	0.372	dann
3.86261261261	98.0	0.373	dann
3.86117788462	97.9047619048	0.374	dann
3.85959637717	97.8095238095	0.375	dann
3.86177333233	97.8095238095	0.376	dann
3.86409812627	97.8095238095	0.377	dann
3.86353366471	97.7142857143	0.378	dann
3.86498907557	97.7142857143	0.379	dann
3.86790318932	97.7142857143	0.38	dann
3.87052965143	97.7142857143	0.381	dann
3.87418343843	97.7142857143	0.382	dann
3.87435742365	97.619047619	0.383	dann
3.86477083648	97.3333333333	0.384	dann
3.86711064023	97.3333333333	0.385	dann
3.86989283956	97.3333333333	0.386	dann
3.8750284371	97.3333333333	0.387	dann
3.87708649469	97.3333333333	0.388	dann
3.8788522848	97.3333333333	0.389	dann
3.88150398785	97.3333333333	0.39	dann
3.88342136262	97.3333333333	0.391	dann
3.88257215652	97.2380952381	0.392	dann
3.88098318241	97.1428571429	0.393	dann
3.88379088451	97.1428571429	0.394	dann
3.8863064848	97.1428571429	0.395	dann
3.88823237906	97.1428571429	0.396	dann
3.89149593682	97.1428571429	0.397	dann
3.89417019814	97.1428571429	0.398	dann
3.89729481889	97.1428571429	0.399	dann
3.89952976259	97.1428571429	0.4	dann
3.89883685338	97.0476190476	0.401	dann
3.90137447835	97.0476190476	0.402	dann
3.90127998774	96.9523809524	0.403	dann
3.9016343129	96.8571428571	0.404	dann
3.89784946237	96.6666666667	0.405	dann
3.90069559202	96.6666666667	0.406	dann
3.89910020764	96.5714285714	0.407	dann
3.90165069837	96.5714285714	0.408	dann
3.90080480573	96.4761904762	0.409	dann
3.90366088632	96.4761904762	0.41	dann
3.90606925272	96.4761904762	0.411	dann
3.90643094264	96.380952381	0.412	dann
3.90990225244	96.380952381	0.413	dann
3.91474217632	96.380952381	0.414	dann
3.91807658059	96.380952381	0.415	dann
3.91959409737	96.380952381	0.416	dann
3.92354514791	96.380952381	0.417	dann
3.92704695382	96.380952381	0.418	dann
3.93009708738	96.380952381	0.419	dann
3.93330483112	96.380952381	0.42	dann
3.93232205368	96.2857142857	0.421	dann
3.93538341767	96.2857142857	0.422	dann
3.93860298414	96.2857142857	0.423	dann
3.94182782283	96.2857142857	0.424	dann
3.94644390663	96.2857142857	0.425	dann
3.94921875	96.2857142857	0.426	dann
3.94824283648	96.1904761905	0.427	dann
3.95071386661	96.1904761905	0.428	dann
3.95380700724	96.1904761905	0.429	dann
3.95721506093	96.1904761905	0.43	dann
3.95985258371	96.1904761905	0.431	dann
3.96264908977	96.1904761905	0.432	dann
3.96607241027	96.1904761905	0.433	dann
3.96510394153	96.0952380952	0.434	dann
3.96884710695	96.0952380952	0.435	dann
3.97119017632	96.0952380952	0.436	dann
3.97494484715	96.0952380952	0.437	dann
3.97933427985	96.0952380952	0.438	dann
3.98357613802	96.0952380952	0.439	dann
3.98355991148	96.0	0.44	dann
3.98370124219	95.9047619048	0.441	dann
3.98875069318	95.9047619048	0.442	dann
3.99222962258	95.9047619048	0.443	dann
3.99555608459	95.9047619048	0.444	dann
3.99841175303	95.9047619048	0.445	dann
4.00318028225	95.9047619048	0.446	dann
4.00127277066	95.8095238095	0.447	dann
4.00541487498	95.8095238095	0.448	dann
4.00828751295	95.8095238095	0.449	dann
4.01052463722	95.8095238095	0.45	dann
4.01372486435	95.8095238095	0.451	dann
4.01725101829	95.8095238095	0.452	dann
4.01965876853	95.8095238095	0.453	dann
4.02255188132	95.8095238095	0.454	dann
4.02593244757	95.8095238095	0.455	dann
4.03190252896	95.8095238095	0.456	dann
4.03031761309	95.7142857143	0.457	dann
4.03452428743	95.7142857143	0.458	dann
4.03825290312	95.7142857143	0.459	dann
4.03812894663	95.619047619	0.46	dann
4.04170524536	95.619047619	0.461	dann
4.04577691812	95.619047619	0.462	dann
4.05067376745	95.619047619	0.463	dann
4.05345391417	95.619047619	0.464	dann
4.05350792111	95.5238095238	0.465	dann
4.05307013996	95.4285714286	0.466	dann
4.05700866467	95.4285714286	0.467	dann
4.05838232313	95.3333333333	0.468	dann
4.05827685565	95.2380952381	0.469	dann
4.05784150453	95.1428571429	0.47	dann
4.06328805011	95.1428571429	0.471	dann
4.06593406593	95.1428571429	0.472	dann
4.06533871033	95.0476190476	0.473	dann
4.06948295547	95.0476190476	0.474	dann
4.07546553414	95.0476190476	0.475	dann
4.07587588406	94.9523809524	0.476	dann
4.07971192405	94.9523809524	0.477	dann
4.08322070688	94.9523809524	0.478	dann
4.08673553041	94.9523809524	0.479	dann
4.09109560936	94.9523809524	0.48	dann
4.09118915588	94.8571428571	0.481	dann
4.0952263476	94.8571428571	0.482	dann
4.09893411251	94.8571428571	0.483	dann
4.099880506	94.7619047619	0.484	dann
4.10326199019	94.7619047619	0.485	dann
4.10438516806	94.6666666667	0.486	dann
4.10930588284	94.6666666667	0.487	dann
4.11129052292	94.5714285714	0.488	dann
4.11708611468	94.5714285714	0.489	dann
4.12135801444	94.5714285714	0.49	dann
4.12512462612	94.5714285714	0.491	dann
4.13027202396	94.5714285714	0.492	dann
4.1343992006	94.5714285714	0.493	dann
4.12689149193	94.2857142857	0.494	dann
4.13223140496	94.2857142857	0.495	dann
4.13357853381	94.1904761905	0.496	dann
4.13720978875	94.1904761905	0.497	dann
4.13316582915	94.0	0.498	dann
4.13853830349	94.0	0.499	dann
4.14111717766	93.9047619048	0.5	dann
4.14564413051	93.9047619048	0.501	dann
4.14350682163	93.7142857143	0.502	dann
4.14348339235	93.619047619	0.503	dann
4.14802936957	93.619047619	0.504	dann
4.14923733469	93.5238095238	0.505	dann
4.15274664862	93.5238095238	0.506	dann
4.1585500127	93.5238095238	0.507	dann
4.1647228466	93.5238095238	0.508	dann
4.1650745128	93.4285714286	0.509	dann
4.16967739193	93.4285714286	0.51	dann
4.17233752977	93.4285714286	0.511	dann
4.17731221257	93.4285714286	0.512	dann
4.18283375261	93.4285714286	0.513	dann
4.18693982074	93.4285714286	0.514	dann
4.18358189821	93.2380952381	0.515	dann
4.18395721925	93.1428571429	0.516	dann
4.18879561419	93.1428571429	0.517	dann
4.19436462667	93.1428571429	0.518	dann
4.19994846689	93.1428571429	0.519	dann
4.20088575483	93.0476190476	0.52	dann
4.20576840293	93.0476190476	0.521	dann
4.21102538684	93.0476190476	0.522	dann
4.2024420762	92.7619047619	0.523	dann
4.20697995853	92.7619047619	0.524	dann
4.2095699576	92.6666666667	0.525	dann
4.21412793971	92.6666666667	0.526	dann
4.21148507981	92.4761904762	0.527	dann
4.21299513551	92.380952381	0.528	dann
4.21739130435	92.380952381	0.529	dann
4.22234797371	92.380952381	0.53	dann
4.22786906682	92.380952381	0.531	dann
4.2297786896	92.2857142857	0.532	dann
4.23606557377	92.2857142857	0.533	dann
4.23613846221	92.1904761905	0.534	dann
4.23713960214	92.0952380952	0.535	dann
4.23777144111	92.0	0.536	dann
4.24194470087	91.9047619048	0.537	dann
4.24773307509	91.9047619048	0.538	dann
4.24453455571	91.7142857143	0.539	dann
4.25034205764	91.7142857143	0.54	dann
4.2565417256	91.7142857143	0.541	dann
4.25720228349	91.619047619	0.542	dann
4.26323953025	91.619047619	0.543	dann
4.26683225406	91.619047619	0.544	dann
4.27213784528	91.619047619	0.545	dann
4.27726646214	91.619047619	0.546	dann
4.2771942318	91.5238095238	0.547	dann
4.28017299033	91.4285714286	0.548	dann
4.27774056709	91.2380952381	0.549	dann
4.2838617359	91.2380952381	0.55	dann
4.29115341545	91.2380952381	0.551	dann
4.29692756223	91.2380952381	0.552	dann
4.29174905626	90.9523809524	0.553	dann
4.29105317664	90.7619047619	0.554	dann
4.28629377563	90.5714285714	0.555	dann
4.29248476642	90.5714285714	0.556	dann
4.29985983632	90.5714285714	0.557	dann
4.29898074745	90.380952381	0.558	dann
4.3040500703	90.380952381	0.559	dann
4.3095227283	90.380952381	0.56	dann
4.30787426648	90.1904761905	0.561	dann
4.31612050499	90.1904761905	0.562	dann
4.31845156578	90.0952380952	0.563	dann
4.32437374291	90.0952380952	0.564	dann
4.32175067527	89.9047619048	0.565	dann
4.32410124725	89.8095238095	0.566	dann
4.33045554739	89.8095238095	0.567	dann
4.32882509891	89.619047619	0.568	dann
4.3265907939	89.4285714286	0.569	dann
4.33477979873	89.4285714286	0.57	dann
4.34059076411	89.4285714286	0.571	dann
4.34339692536	89.3333333333	0.572	dann
4.34540648333	89.2380952381	0.573	dann
4.35186475315	89.2380952381	0.574	dann
4.35025357093	89.0476190476	0.575	dann
4.35836479746	89.0476190476	0.576	dann
4.36711816908	89.0476190476	0.577	dann
4.36938622754	88.9523809524	0.578	dann
4.37350583603	88.8571428571	0.579	dann
4.37191829068	88.6666666667	0.58	dann
4.3752352277	88.5714285714	0.581	dann
4.37897713882	88.4761904762	0.582	dann
4.38559222018	88.4761904762	0.583	dann
4.39222731786	88.4761904762	0.584	dann
4.40013261971	88.4761904762	0.585	dann
4.39570872496	88.1904761905	0.586	dann
4.39826922163	88.0952380952	0.587	dann
4.40665046925	88.0952380952	0.588	dann
4.41485299733	88.0952380952	0.589	dann
4.4218174865	88.0952380952	0.59	dann
4.4233807267	88.0	0.591	dann
4.41917374406	87.7142857143	0.592	dann
4.42243907129	87.619047619	0.593	dann
4.4226044226	87.4285714286	0.594	dann
4.43114350533	87.4285714286	0.595	dann
4.43595201238	87.3333333333	0.596	dann
4.44347531133	87.3333333333	0.597	dann
4.45080813474	87.3333333333	0.598	dann
4.45859872611	87.3333333333	0.599	dann
4.46045968056	87.2380952381	0.6	dann
4.46807472806	87.2380952381	0.601	dann
4.46943765281	87.0476190476	0.602	dann
4.4775388233	87.0476190476	0.603	dann
4.48186146974	86.9523809524	0.604	dann
4.48752644787	86.8571428571	0.605	dann
4.49277506534	86.7619047619	0.606	dann
4.49604743083	86.6666666667	0.607	dann
4.50539657392	86.6666666667	0.608	dann
4.50915223969	86.5714285714	0.609	dann
4.5151996821	86.5714285714	0.61	dann
4.51943656364	86.4761904762	0.611	dann
4.52256295188	86.380952381	0.612	dann
4.52138289369	86.1904761905	0.613	dann
4.52497747522	86.0952380952	0.614	dann
4.53131272581	86.0	0.615	dann
4.534942182	85.9047619048	0.616	dann
4.544309537	85.9047619048	0.617	dann
4.54155523036	85.7142857143	0.618	dann
4.55097087379	85.7142857143	0.619	dann
4.54959975681	85.5238095238	0.62	dann
4.55930138099	85.5238095238	0.621	dann
4.57020713522	85.5238095238	0.622	dann
4.57976336189	85.5238095238	0.623	dann
4.58654681036	85.5238095238	0.624	dann
4.59288052373	85.5238095238	0.625	dann
4.59552231159	85.4285714286	0.626	dann
4.59445585216	85.2380952381	0.627	dann
4.59805585558	85.1428571429	0.628	dann
4.60634789777	85.1428571429	0.629	dann
4.60791404071	84.9523809524	0.63	dann
4.61156254852	84.8571428571	0.631	dann
4.60700389105	84.5714285714	0.632	dann
4.61186502366	84.4761904762	0.633	dann
4.61225766104	84.2857142857	0.634	dann
4.62334134364	84.2857142857	0.635	dann
4.62899931926	84.1904761905	0.636	dann
4.62894930198	84.0	0.637	dann
4.62889905844	83.8095238095	0.638	dann
4.62836056932	83.619047619	0.639	dann
4.632123805	83.5238095238	0.64	dann
4.62271644162	83.1428571429	0.641	dann
4.61758929993	82.8571428571	0.642	dann
4.62864439242	82.8571428571	0.643	dann
4.63615023474	82.7619047619	0.644	dann
4.62804617358	82.4761904762	0.645	dann
4.6382089872	82.4761904762	0.646	dann
4.64941479652	82.4761904762	0.647	dann
4.65679676985	82.380952381	0.648	dann
4.6565585712	82.1904761905	0.649	dann
4.66966073264	82.1904761905	0.65	dann
4.67614191168	82.0952380952	0.651	dann
4.6803652968	82.0	0.652	dann
4.6708088075	81.619047619	0.653	dann
4.68562055768	81.619047619	0.654	dann
4.67893929432	81.3333333333	0.655	dann
4.68655568375	81.2380952381	0.656	dann
4.69162995595	81.1428571429	0.657	dann
4.69328032687	80.9523809524	0.658	dann
4.68412601739	80.5714285714	0.659	dann
4.68212581826	80.380952381	0.66	dann
4.67715922362	80.0952380952	0.661	dann
4.67242821299	79.8095238095	0.662	dann
4.67806841046	79.7142857143	0.663	dann
4.68268638324	79.619047619	0.664	dann
4.69214794859	79.619047619	0.665	dann
4.69655211204	79.5238095238	0.666	dann
4.70230040595	79.4285714286	0.667	dann
4.70834275379	79.3333333333	0.668	dann
4.71388101983	79.2380952381	0.669	dann
4.72619859123	79.2380952381	0.67	dann
4.72396129767	79.0476190476	0.671	dann
4.71353572244	78.6666666667	0.672	dann
4.71994965387	78.5714285714	0.673	dann
4.72228597659	78.380952381	0.674	dann
4.71828551676	78.0	0.675	dann
4.72090604415	77.8095238095	0.676	dann
4.7255038221	77.7142857143	0.677	dann
4.73204435929	77.619047619	0.678	dann
4.74554559217	77.619047619	0.679	dann
4.75884619876	77.619047619	0.68	dann
4.76971756709	77.5238095238	0.681	dann
4.78260869565	77.5238095238	0.682	dann
4.78911404336	77.4285714286	0.683	dann
4.8004251299	77.4285714286	0.684	dann
4.8154948765	77.4285714286	0.685	dann
4.81870512136	77.3333333333	0.686	dann
4.83304565204	77.3333333333	0.687	dann
4.83832478225	77.2380952381	0.688	dann
4.83967456329	77.0476190476	0.689	dann
4.84732137501	76.9523809524	0.69	dann
4.85705687632	76.8571428571	0.691	dann
4.86157186803	76.7619047619	0.692	dann
4.86035545883	76.5714285714	0.693	dann
4.86148996787	76.380952381	0.694	dann
4.86351753906	76.1904761905	0.695	dann
4.86720272904	76.0952380952	0.696	dann
4.8790913532	76.0952380952	0.697	dann
4.88820826953	76.0	0.698	dann
4.89979097504	75.9047619048	0.699	dann
4.89700259035	75.619047619	0.7	dann
4.90596387033	75.5238095238	0.701	dann
4.91254186825	75.4285714286	0.702	dann
4.9262922187	75.4285714286	0.703	dann
4.9404279209	75.4285714286	0.704	dann
4.94962768287	75.3333333333	0.705	dann
4.95577441817	75.2380952381	0.706	dann
4.96886596641	75.2380952381	0.707	dann
4.97760393666	75.1428571429	0.708	dann
4.99335485096	75.1428571429	0.709	dann
4.99968276125	75.0476190476	0.71	dann
5.00127258844	74.8571428571	0.711	dann
5.00127583567	74.6666666667	0.712	dann
4.99552257899	74.380952381	0.713	dann
4.99294057246	74.0952380952	0.714	dann
4.99452918839	73.9047619048	0.715	dann
4.99515972894	73.7142857143	0.716	dann
4.99741066805	73.5238095238	0.717	dann
4.98051948052	73.0476190476	0.718	dann
4.98501238108	72.8571428571	0.719	dann
5.00065368022	72.8571428571	0.72	dann
5.01080762429	72.8571428571	0.721	dann
5.01379944802	72.6666666667	0.722	dann
5.01449657354	72.4761904762	0.723	dann
5.0234648688	72.380952381	0.724	dann
5.03482587065	72.2857142857	0.725	dann
5.01894568902	71.9047619048	0.726	dann
5.03299780015	71.9047619048	0.727	dann
5.05016722408	71.9047619048	0.728	dann
5.06040268456	71.8095238095	0.729	dann
5.06968289234	71.7142857143	0.73	dann
5.07867900317	71.619047619	0.731	dann
5.0863528615	71.5238095238	0.732	dann
5.10190217391	71.5238095238	0.733	dann
5.10057961132	71.2380952381	0.734	dann
5.09924709103	70.9523809524	0.735	dann
5.11746118972	70.9523809524	0.736	dann
5.12201847511	70.7619047619	0.737	dann
5.13210679209	70.6666666667	0.738	dann
5.13639203165	70.4761904762	0.739	dann
5.14301621546	70.380952381	0.74	dann
5.1539912005	70.2857142857	0.741	dann
5.15586690018	70.0952380952	0.742	dann
5.14442336074	69.7142857143	0.743	dann
5.13814491119	69.4285714286	0.744	dann
5.14975981916	69.4285714286	0.745	dann
5.16764726731	69.4285714286	0.746	dann
5.17216846898	69.2380952381	0.747	dann
5.17068990144	68.9523809524	0.748	dann
5.17759954168	68.8571428571	0.749	dann
5.18454689071	68.7619047619	0.75	dann
5.19415027736	68.6666666667	0.751	dann
5.19574498878	68.380952381	0.752	dann
5.18480865587	68.0	0.753	dann
5.18723590267	67.8095238095	0.754	dann
5.1861604857	67.5238095238	0.755	dann
5.17507157014	67.1428571429	0.756	dann
5.16694921501	66.7619047619	0.757	dann
5.17763498043	66.7619047619	0.758	dann
5.18749073662	66.6666666667	0.759	dann
5.20050591474	66.5714285714	0.76	dann
5.20149253731	66.380952381	0.761	dann
5.21901909397	66.380952381	0.762	dann
5.23548411327	66.380952381	0.763	dann
5.24649479873	66.2857142857	0.764	dann
5.25519848771	66.1904761905	0.765	dann
5.27235432652	66.0952380952	0.766	dann
5.2783913474	66.0	0.767	dann
5.26959847036	65.619047619	0.768	dann
5.29307828225	65.619047619	0.769	dann
5.31635802469	65.619047619	0.77	dann
5.33446887581	65.619047619	0.771	dann
5.34244447896	65.5238095238	0.772	dann
5.34392770897	65.3333333333	0.773	dann
5.33885718752	65.0476190476	0.774	dann
5.3502784969	64.9523809524	0.775	dann
5.36332179931	64.9523809524	0.776	dann
5.36446828653	64.7619047619	0.777	dann
5.37226046364	64.6666666667	0.778	dann
5.37557567095	64.4761904762	0.779	dann
5.38602501793	64.380952381	0.78	dann
5.40043203456	64.2857142857	0.781	dann
5.40887569216	64.1904761905	0.782	dann
5.41693496458	64.0952380952	0.783	dann
5.41064362432	63.8095238095	0.784	dann
5.41832023973	63.7142857143	0.785	dann
5.39530348582	63.2380952381	0.786	dann
5.4133376814	63.2380952381	0.787	dann
5.42198233562	63.1428571429	0.788	dann
5.43754613303	63.1428571429	0.789	dann
5.44631838749	63.0476190476	0.79	dann
5.44448116325	62.7619047619	0.791	dann
5.46479807613	62.7619047619	0.792	dann
5.46816479401	62.5714285714	0.793	dann
5.48082546579	62.4761904762	0.794	dann
5.48243775673	62.2857142857	0.795	dann
5.47334790651	62.0	0.796	dann
5.48893767945	61.9047619048	0.797	dann
5.49431914533	61.7142857143	0.798	dann
5.51020408163	61.7142857143	0.799	dann
5.49769506573	61.3333333333	0.8	dann
5.50560835688	61.2380952381	0.801	dann
5.50781921292	61.0476190476	0.802	dann
5.51486428264	60.9523809524	0.803	dann
5.51807645736	60.7619047619	0.804	dann
5.53627212773	60.7619047619	0.805	dann
5.55362116992	60.7619047619	0.806	dann
5.55458515284	60.5714285714	0.807	dann
5.56236860547	60.4761904762	0.808	dann
5.57117750439	60.380952381	0.809	dann
5.58151838462	60.2857142857	0.81	dann
5.57962684587	60.0952380952	0.811	dann
5.58069381599	59.9047619048	0.812	dann
5.5906703463	59.8095238095	0.813	dann
5.59671516558	59.7142857143	0.814	dann
5.61425501433	59.7142857143	0.815	dann
5.63241106719	59.7142857143	0.816	dann
5.6206088993	59.4285714286	0.817	dann
5.61929713615	59.2380952381	0.818	dann
5.62958933914	59.1428571429	0.819	dann
5.64288959564	59.1428571429	0.82	dann
5.64523483812	58.9523809524	0.821	dann
5.65968729999	58.9523809524	0.822	dann
5.6681647253	58.8571428571	0.823	dann
5.64664701548	58.380952381	0.824	dann
5.64747203993	58.1904761905	0.825	dann
5.6400742115	57.9047619048	0.826	dann
5.64913913448	57.8095238095	0.827	dann
5.66495566962	57.8095238095	0.828	dann
5.67150210576	57.7142857143	0.829	dann
5.68075117371	57.619047619	0.83	dann
5.68117580554	57.4285714286	0.831	dann
5.67268601683	57.1428571429	0.832	dann
5.66717210008	56.9523809524	0.833	dann
